Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1041251612400,20.117,-1.014,-0.789,1,16,20117,-1014,-789,0,0,0
5,1,1,0,0x00000000,0,2,1041251612400,20.273,-1.148,-0.861,5,16,20273,-1148,-861,0,0,0
5,1,1,0,0x00000000,0,2,1041252011940,20.31,-1.278,-0.927,7,16,20310,-1278,-927,0,0,0
5,1,1,0,0x00000000,0,2,1041262791080,20.227,-1.27,-0.944,11,16,20227,-1270,-944,0,0,0
5,1,1,0,0x00000000,0,2,1041262791080,20.228,-1.155,-0.859,7,16,20228,-1155,-859,0,0,0
5,1,1,0,0x00000000,0,2,1041274777440,20.136,-1.01,-1.03,3,16,20136,-1010,-1030,0,0,0
5,1,1,0,0x00000000,0,2,1041275176800,20.272,-1.157,-1.061,1,16,20272,-1157,-1061,0,0,0
5,1,1,0,0x00000000,0,2,1041275176800,20.331,-1.301,-1.085,1,16,20331,-1301,-1085,0,0,0
5,1,1,0,0x00000000,0,2,1041285955960,20.176,-1.334,-1.085,2,16,20176,-1334,-1085,0,0,0
5,1,1,0,0x00000000,0,2,1041286356420,20.265,-1.202,-1.049,11,16,20265,-1202,-1049,0,0,0
5,1,1,0,0x00000000,0,2,1041286356420,20.125,-1.057,-1.004,14,16,20125,-1057,-1004,0,0,0
5,1,1,0,0x00000000,0,2,1041327491360,20.103,-0.952,-1.058,11,16,20103,-952,-1058,0,0,0
5,1,1,0,0x00000000,0,2,1041327491360,20.165,-1.043,-1.173,1,16,20165,-1043,-1173,0,0,0
5,1,1,0,0x00000000,0,2,1041327491360,20.085,-1.228,-1.093,5,16,20085,-1228,-1093,0,0,0
5,1,1,0,0x00000000,0,2,1041338276980,20.157,-1.118,-1.286,0,16,20157,-1118,-1286,0,0,0
5,1,1,0,0x00000000,0,2,1041338276980,20.033,-1.061,-1.147,3,16,20033,-1061,-1147,0,0,0
5,1,1,0,0x00000000,0,2,1041338276980,20.046,-1.009,-1.018,1,16,20046,-1009,-1018,0,0,0
