Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1041755660940,18.903,-0.492,-2.587,1,16,18903,-492,-2587,0,0,0
5,1,1,0,0x00000000,0,2,1041755660940,18.83,-0.497,-2.443,6,16,18830,-497,-2443,0,0,0
5,1,1,0,0x00000000,0,2,1041755660940,18.857,-0.491,-2.51,3,16,18857,-491,-2510,0,0,0
5,1,1,0,0x00000000,0,2,1041755660940,18.83,-0.492,-2.372,1,16,18830,-492,-2372,0,0,0
5,1,1,0,0x00000000,0,2,1041755660940,18.876,-0.481,-2.576,1,16,18876,-481,-2576,0,0,0
5,1,1,0,0x00000000,0,2,1041755660940,18.82,-0.477,-2.433,6,16,18820,-477,-2433,0,0,0
5,1,1,0,0x00000000,0,2,1041756060060,18.861,-0.459,-2.5,0,16,18861,-459,-2500,0,0,0
5,1,1,0,0x00000000,0,2,1041756060060,18.832,-0.451,-2.364,2,16,18832,-451,-2364,0,0,0
5,1,1,0,0x00000000,0,2,1041756060060,18.739,-0.421,-2.415,3,16,18739,-421,-2415,0,0,0
5,1,1,0,0x00000000,0,2,1041756060060,18.805,-0.41,-2.291,0,16,18805,-410,-2291,0,0,0
5,1,1,0,0x00000000,0,2,1041756060060,18.766,-0.373,-2.348,6,16,18766,-373,-2348,0,0,0
5,1,1,0,0x00000000,0,2,1041843918240,18.35,-0.305,-2.614,0,16,18350,-305,-2614,0,0,0
5,1,1,0,0x00000000,0,2,1041843918240,18.49,-0.344,-2.761,0,16,18490,-344,-2761,0,0,0
5,1,1,0,0x00000000,0,2,1041843918240,18.599,-0.387,-2.906,0,16,18599,-387,-2906,0,0,0
5,1,1,0,0x00000000,0,2,1041843918240,18.483,-0.379,-2.61,21,16,18483,-379,-2610,0,0,0
5,1,1,0,0x00000000,0,2,1041843918240,18.489,-0.42,-2.737,42,16,18489,-420,-2737,0,0,0
5,1,1,0,0x00000000,0,2,1041843918240,18.604,-0.467,-2.882,8,16,18604,-467,-2882,0,0,0
5,1,1,0,0x00000000,0,2,1041843918240,18.542,-0.459,-2.594,6,16,18542,-459,-2594,0,0,0
5,1,1,0,0x00000000,0,2,1041843918240,18.435,-0.502,-2.705,11,16,18435,-502,-2705,0,0,0
5,1,1,0,0x00000000,0,2,1041843918240,18.563,-0.552,-2.848,9,16,18563,-552,-2848,0,0,0
5,1,1,0,0x00000000,0,2,1041843918240,18.476,-0.592,-2.681,37,16,18476,-592,-2681,0,0,0
