Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3154184405020,22.233,-1.245,0.953,5,16,22233,-1245,953,0,0,0
5,1,1,0,0x00000000,0,2,3154184405020,22.448,-1.18,0.827,26,16,22448,-1180,827,0,0,0
5,1,1,0,0x00000000,0,2,3154196785640,22.325,-1.27,0.792,83,16,22325,-1270,792,0,0,0
5,1,1,0,0x00000000,0,2,3154196785640,22.316,-1.401,0.878,31,16,22316,-1401,878,0,0,0
5,1,1,0,0x00000000,0,2,3154207966140,22.293,-1.491,0.883,11,16,22293,-1491,883,0,0,0
5,1,1,0,0x00000000,0,2,3154207966140,22.406,-1.376,0.788,87,16,22406,-1376,788,0,0,0
5,1,1,0,0x00000000,0,2,3154207966140,22.307,-1.247,0.687,6,16,22307,-1247,687,0,0,0
5,1,1,0,0x00000000,0,2,3154207966140,22.25,-1.224,1.015,2,16,22250,-1224,1015,0,0,0
5,1,1,0,0x00000000,0,2,3154219945660,22.354,-1.412,0.655,4,16,22354,-1412,655,0,0,0
5,1,1,0,0x00000000,0,2,3154231133320,22.272,-1.514,0.946,5,16,22272,-1514,946,0,0,0
5,1,1,0,0x00000000,0,2,3154231133320,22.314,-1.367,0.897,64,16,22314,-1367,897,0,0,0
5,1,1,0,0x00000000,0,2,3154231133320,22.455,-1.228,0.855,28,16,22455,-1228,855,0,0,0
5,1,1,0,0x00000000,0,2,3154243115920,22.292,-1.278,0.876,55,16,22292,-1278,876,0,0,0
5,1,1,0,0x00000000,0,2,3154243115920,22.32,-1.435,0.869,46,16,22320,-1435,869,0,0,0
5,1,1,0,0x00000000,0,2,3154254297740,22.26,-1.496,0.783,2,16,22260,-1496,783,0,0,0
5,1,1,0,0x00000000,0,2,3154254297740,22.327,-1.344,0.786,60,16,22327,-1344,786,0,0,0
5,1,1,0,0x00000000,0,2,3154254297740,22.472,-1.198,0.794,0,16,22472,-1198,794,0,0,0
