Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3154474748140,22.286,-1.547,0.737,17,16,22286,-1547,737,0,0,0
5,1,1,0,0x00000000,0,2,3154474748140,22.353,-1.395,0.744,15,16,22353,-1395,744,0,0,0
5,1,1,0,0x00000000,0,2,3154515885640,22.387,-1.387,0.786,44,16,22387,-1387,786,0,0,0
5,1,1,0,0x00000000,0,2,3154515885640,22.294,-1.502,0.88,44,16,22294,-1502,880,0,0,0
5,1,1,0,0x00000000,0,2,3154527069460,22.297,-1.544,0.93,23,16,22297,-1544,930,0,0,0
5,1,1,0,0x00000000,0,2,3154527069460,22.287,-1.438,0.814,54,16,22287,-1438,814,0,0,0
5,1,1,0,0x00000000,0,2,3154539049140,22.358,-1.388,0.847,28,16,22358,-1388,847,0,0,0
5,1,1,0,0x00000000,0,2,3154539049140,22.295,-1.528,0.903,25,16,22295,-1528,903,0,0,0
5,1,1,0,0x00000000,0,2,3154539049140,22.269,-1.673,0.959,1,16,22269,-1673,959,0,0,0
5,1,1,0,0x00000000,0,2,3154550227640,22.217,-1.752,0.938,0,16,22217,-1752,938,0,0,0
5,1,1,0,0x00000000,0,2,3154550227640,22.258,-1.616,0.868,17,16,22258,-1616,868,0,0,0
5,1,1,0,0x00000000,0,2,3154550227640,22.311,-1.48,0.799,72,16,22311,-1480,799,0,0,0
5,1,1,0,0x00000000,0,2,3154562214620,22.28,-1.416,0.697,18,16,22280,-1416,697,0,0,0
5,1,1,0,0x00000000,0,2,3154562214620,22.277,-1.572,0.706,41,16,22277,-1572,706,0,0,0
5,1,1,0,0x00000000,0,2,3154573400280,22.284,-1.468,0.966,8,16,22284,-1468,966,0,0,0
