Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3155652465140,22.316,-2.083,0.795,64,16,22316,-2083,795,0,0,0
5,1,1,0,0x00000000,0,2,3155652465140,22.366,-1.939,0.739,71,16,22366,-1939,739,0,0,0
5,1,1,0,0x00000000,0,2,3155664849980,22.282,-1.846,0.828,7,16,22282,-1846,828,0,0,0
5,1,1,0,0x00000000,0,2,3155664849980,22.298,-2.004,0.812,36,16,22298,-2004,812,0,0,0
5,1,1,0,0x00000000,0,2,3155664849980,22.262,-2.158,0.793,30,16,22262,-2158,793,0,0,0
5,1,1,0,0x00000000,0,2,3155675634060,22.27,-2.178,0.791,30,16,22270,-2178,791,0,0,0
5,1,1,0,0x00000000,0,2,3155675634060,22.316,-2.025,0.786,79,16,22316,-2025,786,0,0,0
5,1,1,0,0x00000000,0,2,3155675634060,22.458,-1.879,0.787,28,16,22458,-1879,787,0,0,0
5,1,1,0,0x00000000,0,2,3155740331240,22.306,-1.993,0.767,40,16,22306,-1993,767,0,0,0
5,1,1,0,0x00000000,0,2,3155740331240,22.318,-2.14,0.821,9,16,22318,-2140,821,0,0,0
5,1,1,0,0x00000000,0,2,3155751109460,22.321,-2.125,0.847,13,16,22321,-2125,847,0,0,0
5,1,1,0,0x00000000,0,2,3155751109460,22.341,-1.991,0.767,62,16,22341,-1991,767,0,0,0
5,1,1,0,0x00000000,0,2,3155763491500,22.432,-1.931,0.764,23,16,22432,-1931,764,0,0,0
5,1,1,0,0x00000000,0,2,3155763491500,22.343,-2.08,0.767,66,16,22343,-2080,767,0,0,0
5,1,1,0,0x00000000,0,2,3155763491500,22.275,-2.232,0.769,7,16,22275,-2232,769,0,0,0
