Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3153592941100,22.299,-1.248,0.884,50,16,22299,-1248,884,0,0,0
5,1,1,0,0x00000000,0,2,3153592941100,22.286,-1.093,0.876,65,16,22286,-1093,876,0,0,0
5,1,1,0,0x00000000,0,2,3153592941100,22.474,-0.947,0.877,0,16,22474,-947,877,0,0,0
5,1,1,0,0x00000000,0,2,3153634077220,22.394,-1.018,0.703,1,16,22394,-1018,703,0,0,0
5,1,1,0,0x00000000,0,2,3153634077220,22.259,-1.119,0.811,70,16,22259,-1119,811,0,0,0
5,1,1,0,0x00000000,0,2,3153634077220,22.293,-1.228,0.923,1,16,22293,-1228,923,0,0,0
5,1,1,0,0x00000000,0,2,3153644858100,22.246,-1.306,0.986,0,16,22246,-1306,986,0,0,0
5,1,1,0,0x00000000,0,2,3153644858100,22.304,-1.216,0.863,67,16,22304,-1216,863,0,0,0
5,1,1,0,0x00000000,0,2,3153644858100,22.323,-1.122,0.739,32,16,22323,-1122,739,0,0,0
5,1,1,0,0x00000000,0,2,3153645257520,22.251,-1.009,0.939,11,16,22251,-1009,939,0,0,0
5,1,1,0,0x00000000,0,2,3153645257520,22.385,-0.917,0.824,0,16,22385,-917,824,0,0,0
5,1,1,0,0x00000000,0,2,3153657239800,22.428,-1.017,0.826,18,16,22428,-1017,826,0,0,0
5,1,1,0,0x00000000,0,2,3153657239800,22.284,-1.146,0.897,17,16,22284,-1146,897,0,0,0
5,1,1,0,0x00000000,0,2,3153657239800,22.273,-1.26,0.603,0,16,22273,-1260,603,0,0,0
5,1,1,0,0x00000000,0,2,3153657239800,22.233,-1.282,0.971,0,16,22233,-1282,971,0,0,0
5,1,1,0,0x00000000,0,2,3153668421900,22.321,-1.256,0.856,56,16,22321,-1256,856,0,0,0
5,1,1,0,0x00000000,0,2,3153668421900,22.296,-1.121,0.774,38,16,22296,-1121,774,0,0,0
5,1,1,0,0x00000000,0,2,3153680403040,22.396,-1.089,0.795,83,16,22396,-1089,795,0,0,0
5,1,1,0,0x00000000,0,2,3153680403040,22.309,-1.239,0.821,73,16,22309,-1239,821,0,0,0
5,1,1,0,0x00000000,0,2,3153680403040,22.279,-1.392,0.848,3,16,22279,-1392,848,0,0,0
