Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3155089768300,22.234,-1.855,0.893,10,16,22234,-1855,893,0,0,0
5,1,1,0,0x00000000,0,2,3155089768300,22.287,-1.731,0.807,84,16,22287,-1731,807,0,0,0
5,1,1,0,0x00000000,0,2,3155089768300,22.417,-1.61,0.725,1,16,22417,-1610,725,0,0,0
5,1,1,0,0x00000000,0,2,3155101747060,22.275,-1.611,0.876,17,16,22275,-1611,876,0,0,0
5,1,1,0,0x00000000,0,2,3155101747060,22.266,-1.766,0.898,10,16,22266,-1766,898,0,0,0
5,1,1,0,0x00000000,0,2,3155102146120,22.183,-1.915,0.915,3,16,22183,-1915,915,0,0,0
5,1,1,0,0x00000000,0,2,3155112927860,22.224,-1.9,0.87,28,16,22224,-1900,870,0,0,0
5,1,1,0,0x00000000,0,2,3155112927860,22.284,-1.754,0.834,78,16,22284,-1754,834,0,0,0
5,1,1,0,0x00000000,0,2,3155112927860,22.423,-1.613,0.802,27,16,22423,-1613,802,0,0,0
5,1,1,0,0x00000000,0,2,3155125310580,22.302,-1.718,0.665,21,16,22302,-1718,665,0,0,0
5,1,1,0,0x00000000,0,2,3155136093860,22.354,-1.814,0.602,6,16,22354,-1814,602,0,0,0
5,1,1,0,0x00000000,0,2,3155136093860,22.349,-1.658,0.615,3,16,22349,-1658,615,0,0,0
