Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3153888879520,22.249,-1.413,0.902,5,16,22249,-1413,902,0,0,0
5,1,1,0,0x00000000,0,2,3153888879520,22.316,-1.283,0.826,100,16,22316,-1283,826,0,0,0
5,1,1,0,0x00000000,0,2,3153888879520,22.274,-1.145,0.746,25,16,22274,-1145,746,0,0,0
5,1,1,0,0x00000000,0,2,3153900865200,22.422,-1.102,0.764,20,16,22422,-1102,764,0,0,0
5,1,1,0,0x00000000,0,2,3153900865200,22.345,-1.253,0.787,83,16,22345,-1253,787,0,0,0
5,1,1,0,0x00000000,0,2,3153912046460,22.343,-1.225,0.682,11,16,22343,-1225,682,0,0,0
5,1,1,0,0x00000000,0,2,3153912046460,22.284,-1.042,1,0,16,22284,-1042,1000,0,0,0
5,1,1,0,0x00000000,0,2,3153924026580,22.285,-1.139,0.728,64,16,22285,-1139,728,0,0,0
5,1,1,0,0x00000000,0,2,3153924026580,22.276,-1.293,0.699,62,16,22276,-1293,699,0,0,0
5,1,1,0,0x00000000,0,2,3153935210460,22.404,-1.295,0.618,1,16,22404,-1295,618,0,0,0
5,1,1,0,0x00000000,0,2,3153935210460,22.314,-1.137,0.639,0,16,22314,-1137,639,0,0,0
5,1,1,0,0x00000000,0,2,3153953188100,22.38,-1.085,0.751,2,16,22380,-1085,751,0,0,0
5,1,1,0,0x00000000,0,2,3153953188100,22.272,-1.176,0.869,37,16,22272,-1176,869,0,0,0
5,1,1,0,0x00000000,0,2,3153963971480,22.33,-1.146,0.865,67,16,22330,-1146,865,0,0,0
5,1,1,0,0x00000000,0,2,3153976349120,22.456,-1.096,0.71,1,16,22456,-1096,710,0,0,0
5,1,1,0,0x00000000,0,2,3153976349120,22.316,-1.215,0.795,76,16,22316,-1215,795,0,0,0
5,1,1,0,0x00000000,0,2,3153976349120,22.298,-1.344,0.884,15,16,22298,-1344,884,0,0,0
