Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1303431831920,20.344,-3.014,-1.827,8,16,20344,-3014,-1827,0,0,0
5,1,1,0,0x00000000,0,2,1303431831920,20.252,-3.13,-1.886,2,16,20252,-3130,-1886,0,0,0
5,1,1,0,0x00000000,0,2,1303431831920,20.046,-3.228,-1.933,3,16,20046,-3228,-1933,0,0,0
5,1,1,0,0x00000000,0,2,1303454993280,20.244,-2.729,-2.047,4,16,20244,-2729,-2047,0,0,0
5,1,1,0,0x00000000,0,2,1303454993280,20.241,-2.871,-2.084,7,16,20241,-2871,-2084,0,0,0
5,1,1,0,0x00000000,0,2,1303454993280,20.141,-2.997,-2.109,11,16,20141,-2997,-2109,0,0,0
5,1,1,0,0x00000000,0,2,1303454993280,19.892,-3.101,-2.116,0,16,19892,-3101,-2116,0,0,0
5,1,1,0,0x00000000,0,2,1303465375400,19.963,-3.027,-2.197,3,16,19963,-3027,-2197,0,0,0
5,1,1,0,0x00000000,0,2,1303465375400,20.155,-2.962,-2.108,12,16,20155,-2962,-2108,0,0,0
5,1,1,0,0x00000000,0,2,1303465375400,20.228,-2.876,-2.005,0,16,20228,-2876,-2005,0,0,0
5,1,1,0,0x00000000,0,2,1303465375400,20.165,-2.693,-2.14,0,16,20165,-2693,-2140,0,0,0
