Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1303849565980,19.244,-1.374,-3.126,0,16,19244,-1374,-3126,0,0,0
5,1,1,0,0x00000000,0,2,1303859550740,19.455,-1.137,-3.252,8,16,19455,-1137,-3252,0,0,0
5,1,1,0,0x00000000,0,2,1303859950620,19.384,-1.127,-3.099,10,16,19384,-1127,-3099,0,0,0
5,1,1,0,0x00000000,0,2,1303859950620,19.443,-1.102,-3.18,11,16,19443,-1102,-3180,0,0,0
5,1,1,0,0x00000000,0,2,1303859950620,19.379,-1.086,-3.031,7,16,19379,-1086,-3031,0,0,0
5,1,1,0,0x00000000,0,2,1303859950620,19.608,-1.077,-3.281,0,16,19608,-1077,-3281,0,0,0
5,1,1,0,0x00000000,0,2,1303859950620,19.447,-1.053,-3.114,2,16,19447,-1053,-3114,0,0,0
5,1,1,0,0x00000000,0,2,1303859950620,19.468,-1.037,-2.979,1,16,19468,-1037,-2979,0,0,0
5,1,1,0,0x00000000,0,2,1303859950620,19.481,-0.992,-3.054,3,16,19481,-992,-3054,0,0,0
5,1,1,0,0x00000000,0,2,1303859950620,19.535,-0.917,-2.994,0,16,19535,-917,-2994,0,0,0
