Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1303629119840,19.899,-1.972,-2.511,3,16,19899,-1972,-2511,0,0,0
5,1,1,0,0x00000000,0,2,1303629119840,19.867,-2.068,-2.61,10,16,19867,-2068,-2610,0,0,0
5,1,1,0,0x00000000,0,2,1303629119840,19.8,-2.162,-2.703,3,16,19800,-2162,-2703,0,0,0
5,1,1,0,0x00000000,0,2,1303652285260,19.83,-1.94,-2.596,2,16,19830,-1940,-2596,0,0,0
5,1,1,0,0x00000000,0,2,1303652285260,19.779,-2.053,-2.669,6,16,19779,-2053,-2669,0,0,0
5,1,1,0,0x00000000,0,2,1303652285260,19.524,-2.143,-2.711,0,16,19524,-2143,-2711,0,0,0
5,1,1,0,0x00000000,0,2,1303662669560,19.619,-2.069,-2.817,4,16,19619,-2069,-2817,0,0,0
5,1,1,0,0x00000000,0,2,1303662669560,19.794,-2.031,-2.711,8,16,19794,-2031,-2711,0,0,0
5,1,1,0,0x00000000,0,2,1303662669560,19.726,-1.912,-2.798,1,16,19726,-1912,-2798,0,0,0
5,1,1,0,0x00000000,0,2,1303662669560,19.856,-1.863,-2.687,2,16,19856,-1863,-2687,0,0,0
5,1,1,0,0x00000000,0,2,1303662669560,19.914,-1.803,-2.565,0,16,19914,-1803,-2565,0,0,0
