Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1044002387040,20.66,0.573,-2.582,0,16,20660,573,-2582,0,0,0
5,1,1,0,0x00000000,0,2,1044002387040,20.622,0.596,-2.556,3,16,20622,596,-2556,0,0,0
5,1,1,0,0x00000000,0,2,1044002387040,20.658,0.599,-2.708,3,16,20658,599,-2708,0,0,0
5,1,1,0,0x00000000,0,2,1044002387040,20.59,0.611,-2.533,0,16,20590,611,-2533,0,0,0
5,1,1,0,0x00000000,0,2,1044002387040,20.622,0.609,-2.682,5,16,20622,609,-2682,0,0,0
5,1,1,0,0x00000000,0,2,1044012770640,20.533,1.007,-2.827,2,16,20533,1007,-2827,0,0,0
5,1,1,0,0x00000000,0,2,1044012770640,20.655,0.894,-2.934,3,16,20655,894,-2934,0,0,0
5,1,1,0,0x00000000,0,2,1044012770640,20.573,0.822,-2.792,18,16,20573,822,-2792,0,0,0
5,1,1,0,0x00000000,0,2,1044013169320,20.635,0.757,-2.668,0,16,20635,757,-2668,0,0,0
5,1,1,0,0x00000000,0,2,1044013169320,20.688,0.716,-2.894,1,16,20688,716,-2894,0,0,0
5,1,1,0,0x00000000,0,2,1044013169320,20.64,0.65,-2.751,2,16,20640,650,-2751,0,0,0
5,1,1,0,0x00000000,0,2,1044013169320,20.684,0.59,-2.623,0,16,20684,590,-2623,0,0,0
