Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3349817776300,9.967,3.691,1.214,0,16,9967,3691,1214,0,0,0
5,1,1,0,0x00000000,0,2,3349817776300,9.981,3.761,1.261,26,16,9981,3761,1261,0,0,0
5,1,1,0,0x00000000,0,2,3349817776300,9.795,3.74,1.113,7,16,9795,3740,1113,0,0,0
5,1,1,0,0x00000000,0,2,3349817776300,9.781,3.749,1.281,10,16,9781,3749,1281,0,0,0
5,1,1,0,0x00000000,0,2,3349818176980,9.893,3.841,1.171,37,16,9893,3841,1171,0,0,0
5,1,1,0,0x00000000,0,2,3349818176980,9.726,3.79,1.32,0,16,9726,3790,1320,0,0,0
5,1,1,0,0x00000000,0,2,3349818176980,9.82,3.875,1.209,56,16,9820,3875,1209,0,0,0
5,1,1,0,0x00000000,0,2,3349818176980,9.771,3.902,1.08,8,16,9771,3902,1080,0,0,0
5,1,1,0,0x00000000,0,2,3349818176980,9.78,3.919,1.251,43,16,9780,3919,1251,0,0,0
5,1,1,0,0x00000000,0,2,3349818176980,9.705,3.95,1.29,12,16,9705,3950,1290,0,0,0
5,1,1,0,0x00000000,0,2,3349818176980,9.611,3.969,1.327,0,16,9611,3969,1327,0,0,0
5,1,1,0,0x00000000,0,2,3349872892520,9.644,4.012,1.247,3,16,9644,4012,1247,0,0,0
5,1,1,0,0x00000000,0,2,3349872892520,9.689,3.955,1.257,12,16,9689,3955,1257,0,0,0
5,1,1,0,0x00000000,0,2,3349873291080,9.729,3.891,1.087,44,16,9729,3891,1087,0,0,0
5,1,1,0,0x00000000,0,2,3349873291080,9.733,3.897,1.266,16,16,9733,3897,1266,0,0,0
5,1,1,0,0x00000000,0,2,3349873291080,9.853,3.864,1.104,2,16,9853,3864,1104,0,0,0
5,1,1,0,0x00000000,0,2,3349873291080,9.777,3.838,1.274,17,16,9777,3838,1274,0,0,0
5,1,1,0,0x00000000,0,2,3349873291080,9.854,3.788,1.105,7,16,9854,3788,1105,0,0,0
5,1,1,0,0x00000000,0,2,3349873291080,9.762,3.757,1.272,8,16,9762,3757,1272,0,0,0
5,1,1,0,0x00000000,0,2,3349873291080,9.735,3.671,1.268,6,16,9735,3671,1268,0,0,0
5,1,1,0,0x00000000,0,2,3349873291080,9.994,3.691,1.301,0,16,9994,3691,1301,0,0,0
