Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3348199189820,11.711,3.861,2.33,0,16,11711,3861,2330,0,0,0
5,1,1,0,0x00000000,0,2,3348199189820,11.704,3.942,2.266,2,16,11704,3942,2266,0,0,0
5,1,1,0,0x00000000,0,2,3348199189820,11.586,3.954,2.317,56,16,11586,3954,2317,0,0,0
5,1,1,0,0x00000000,0,2,3348199189820,11.632,3.996,2.193,20,16,11632,3996,2193,0,0,0
5,1,1,0,0x00000000,0,2,3348199189820,11.482,3.969,2.368,3,16,11482,3969,2368,0,0,0
5,1,1,0,0x00000000,0,2,3348199189820,11.537,4.012,2.247,13,16,11537,4012,2247,0,0,0
5,1,1,0,0x00000000,0,2,3348199189820,11.506,4.048,2.314,74,16,11506,4048,2314,0,0,0
5,1,1,0,0x00000000,0,2,3348199189820,11.49,4.088,2.384,6,16,11490,4088,2384,0,0,0
5,1,1,0,0x00000000,0,2,3348231135080,11.459,4.136,2.16,2,16,11459,4136,2160,0,0,0
5,1,1,0,0x00000000,0,2,3348231135080,11.525,4.069,2.167,2,16,11525,4069,2167,0,0,0
5,1,1,0,0x00000000,0,2,3348231135080,11.584,3.997,2.172,24,16,11584,3997,2172,0,0,0
