Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3350313773360,9.374,3.98,1.223,2,16,9374,3980,1223,0,0,0
5,1,1,0,0x00000000,0,2,3350314172600,9.468,3.946,1.239,53,16,9468,3946,1239,0,0,0
5,1,1,0,0x00000000,0,2,3350314172600,9.436,3.859,1.237,54,16,9436,3859,1237,0,0,0
5,1,1,0,0x00000000,0,2,3350314172600,9.518,3.819,1.25,50,16,9518,3819,1250,0,0,0
5,1,1,0,0x00000000,0,2,3350314172600,9.608,3.781,1.262,42,16,9608,3781,1262,0,0,0
5,1,1,0,0x00000000,0,2,3350357703960,9.487,3.855,1.112,0,16,9487,3855,1112,0,0,0
5,1,1,0,0x00000000,0,2,3350357703960,9.461,3.91,1.15,8,16,9461,3910,1150,0,0,0
5,1,1,0,0x00000000,0,2,3350357703960,9.481,3.982,1.194,1,16,9481,3982,1194,0,0,0
5,1,1,0,0x00000000,0,2,3350357703960,9.363,3.994,1.223,13,16,9363,3994,1223,0,0,0
5,1,1,0,0x00000000,0,2,3350357703960,9.291,4.026,1.257,4,16,9291,4026,1257,0,0,0
5,1,1,0,0x00000000,0,2,3350357703960,9.215,4.053,1.291,0,16,9215,4053,1291,0,0,0
