Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3349597331080,10.139,3.743,1.269,0,16,10139,3743,1269,0,0,0
5,1,1,0,0x00000000,0,2,3349597331080,10.032,3.769,1.299,18,16,10032,3769,1299,0,0,0
5,1,1,0,0x00000000,0,2,3349597331080,9.937,3.785,1.157,0,16,9937,3785,1157,0,0,0
5,1,1,0,0x00000000,0,2,3349597331080,9.815,3.753,1.314,13,16,9815,3753,1314,0,0,0
5,1,1,0,0x00000000,0,2,3349597331080,9.911,3.84,1.199,8,16,9911,3840,1199,0,0,0
5,1,1,0,0x00000000,0,2,3349597331080,9.892,3.898,1.242,47,16,9892,3898,1242,0,0,0
5,1,1,0,0x00000000,0,2,3349597730160,9.946,3.97,1.121,2,16,9946,3970,1121,0,0,0
5,1,1,0,0x00000000,0,2,3349597730160,9.859,3.949,1.284,56,16,9859,3949,1284,0,0,0
5,1,1,0,0x00000000,0,2,3349597730160,9.841,4.005,1.329,37,16,9841,4005,1329,0,0,0
5,1,1,0,0x00000000,0,2,3349597730160,9.756,4.033,1.365,7,16,9756,4033,1365,0,0,0
5,1,1,0,0x00000000,0,2,3349597730160,9.667,4.056,1.401,0,16,9667,4056,1401,0,0,0
5,1,1,0,0x00000000,0,2,3349652445020,9.72,4.069,1.326,0,16,9720,4069,1326,0,0,0
5,1,1,0,0x00000000,0,2,3349652445020,9.752,4.005,1.336,7,16,9752,4005,1336,0,0,0
5,1,1,0,0x00000000,0,2,3349652445020,9.809,3.946,1.168,27,16,9809,3946,1168,0,0,0
5,1,1,0,0x00000000,0,2,3349652445020,9.793,3.945,1.346,0,16,9793,3945,1346,0,0,0
5,1,1,0,0x00000000,0,2,3349652843220,9.893,3.902,1.182,14,16,9893,3902,1182,0,0,0
5,1,1,0,0x00000000,0,2,3349652843220,9.89,3.824,1.184,17,16,9890,3824,1184,0,0,0
5,1,1,0,0x00000000,0,2,3349652843220,9.691,3.753,1.337,0,16,9691,3753,1337,0,0,0
5,1,1,0,0x00000000,0,2,3349652843220,10.026,3.799,1.202,20,16,10026,3799,1202,0,0,0
