Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3350038628520,9.887,3.737,1.206,1,16,9887,3737,1206,0,0,0
5,1,1,0,0x00000000,0,2,3350038628520,9.825,3.762,1.075,0,16,9825,3762,1075,0,0,0
5,1,1,0,0x00000000,0,2,3350038628520,9.761,3.751,1.237,51,16,9761,3751,1237,0,0,0
5,1,1,0,0x00000000,0,2,3350038628520,9.767,3.8,1.116,4,16,9767,3800,1116,0,0,0
5,1,1,0,0x00000000,0,2,3350038628520,9.704,3.789,1.278,20,16,9704,3789,1278,0,0,0
5,1,1,0,0x00000000,0,2,3350038628520,9.737,3.848,1.161,44,16,9737,3848,1161,0,0,0
5,1,1,0,0x00000000,0,2,3350038628520,9.694,3.889,1.204,44,16,9694,3889,1204,0,0,0
5,1,1,0,0x00000000,0,2,3350038628520,9.655,3.917,1.08,0,16,9655,3917,1080,0,0,0
5,1,1,0,0x00000000,0,2,3350038628520,9.626,3.919,1.246,42,16,9626,3919,1246,0,0,0
5,1,1,0,0x00000000,0,2,3350038628520,9.555,3.945,1.287,5,16,9555,3945,1287,0,0,0
