Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1045748046400,27.476,-1.237,-1.28,1,16,27476,-1237,-1280,0,0,0
5,1,1,0,0x00000000,0,2,1045748046400,27.638,-1.074,-1.19,1,16,27638,-1074,-1190,0,0,0
5,1,1,0,0x00000000,0,2,1045760028680,27.334,-0.881,-1.249,1,16,27334,-881,-1249,0,0,0
5,1,1,0,0x00000000,0,2,1045760028680,27.459,-1.072,-1.284,1,16,27459,-1072,-1284,0,0,0
5,1,1,0,0x00000000,0,2,1045760028680,27.446,-1.26,-1.309,1,16,27446,-1260,-1309,0,0,0
5,1,1,0,0x00000000,0,2,1045771213120,27.152,-1.154,-1.216,0,16,27152,-1154,-1216,0,0,0
5,1,1,0,0x00000000,0,2,1045771213120,27.393,-0.973,-1.194,0,16,27393,-973,-1194,0,0,0
5,1,1,0,0x00000000,0,2,1045812338740,27.152,-1.051,-1.351,2,16,27152,-1051,-1351,0,0,0
5,1,1,0,0x00000000,0,2,1045823121640,27.168,-1.322,-1.393,1,16,27168,-1322,-1393,0,0,0
5,1,1,0,0x00000000,0,2,1045823520340,27.077,-1.15,-1.517,1,16,27077,-1150,-1517,0,0,0
5,1,1,0,0x00000000,0,2,1045823520340,27.021,-1.055,-1.348,2,16,27021,-1055,-1348,0,0,0
5,1,1,0,0x00000000,0,2,1045835504160,27.001,-1.026,-1.441,3,16,27001,-1026,-1441,0,0,0
