Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1046549528660,22.561,-0.962,-2.787,1,16,22561,-962,-2787,0,0,0
5,1,1,0,0x00000000,0,2,1046549528660,22.539,-1.102,-2.737,0,16,22539,-1102,-2737,0,0,0
5,1,1,0,0x00000000,0,2,1046549528660,22.513,-1.177,-2.874,4,16,22513,-1177,-2874,0,0,0
5,1,1,0,0x00000000,0,2,1046572287780,22.441,-1.206,-2.765,1,16,22441,-1206,-2765,0,0,0
5,1,1,0,0x00000000,0,2,1046572687540,22.368,-1.303,-2.88,0,16,22368,-1303,-2880,0,0,0
5,1,1,0,0x00000000,0,2,1046583072000,22.304,-1.4,-2.819,1,16,22304,-1400,-2819,0,0,0
5,1,1,0,0x00000000,0,2,1046583072000,22.241,-1.306,-2.898,1,16,22241,-1306,-2898,0,0,0
5,1,1,0,0x00000000,0,2,1046583471760,22.447,-1.222,-3.016,0,16,22447,-1222,-3016,0,0,0
5,1,1,0,0x00000000,0,2,1046583471760,22.292,-1.163,-2.844,1,16,22292,-1163,-2844,0,0,0
5,1,1,0,0x00000000,0,2,1046583471760,22.326,-1.059,-2.939,0,16,22326,-1059,-2939,0,0,0
