Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1045649399160,27.938,-1.244,-1.06,0,16,27938,-1244,-1060,0,0,0
5,1,1,0,0x00000000,0,2,1045649399160,28.091,-1.066,-0.997,4,16,28091,-1066,-997,0,0,0
5,1,1,0,0x00000000,0,2,1045649399160,27.999,-0.878,-0.929,1,16,27999,-878,-929,0,0,0
5,1,1,0,0x00000000,0,2,1045661376920,27.961,-0.998,-1.14,9,16,27961,-998,-1140,0,0,0
5,1,1,0,0x00000000,0,2,1045672561780,27.926,-1.297,-1.068,1,16,27926,-1297,-1068,0,0,0
5,1,1,0,0x00000000,0,2,1045672561780,27.989,-1.101,-1.066,2,16,27989,-1101,-1066,0,0,0
5,1,1,0,0x00000000,0,2,1045672561780,27.883,-0.898,-1.061,1,16,27883,-898,-1061,0,0,0
5,1,1,0,0x00000000,0,2,1045690538780,27.889,-0.962,-1.056,2,16,27889,-962,-1056,0,0,0
5,1,1,0,0x00000000,0,2,1045690538780,27.888,-1.06,-1.224,1,16,27888,-1060,-1224,0,0,0
5,1,1,0,0x00000000,0,2,1045701319740,27.751,-0.973,-1.204,1,16,27751,-973,-1204,0,0,0
5,1,1,0,0x00000000,0,2,1045713701420,27.66,-0.999,-1.332,2,16,27660,-999,-1332,0,0,0
5,1,1,0,0x00000000,0,2,1045724880720,27.613,-1.322,-1.209,0,16,27613,-1322,-1209,0,0,0
5,1,1,0,0x00000000,0,2,1045724880720,27.566,-0.969,-1.224,1,16,27566,-969,-1224,0,0,0
5,1,1,0,0x00000000,0,2,1045736864600,27.578,-0.959,-1.2,3,16,27578,-959,-1200,0,0,0
5,1,1,0,0x00000000,0,2,1045736864600,27.582,-1.134,-1.289,1,16,27582,-1134,-1289,0,0,0
