Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1044558705560,33.639,0.967,0.515,2,16,33639,967,515,0,0,0
5,1,1,0,0x00000000,0,2,1044593851880,33.525,0.739,0.55,2,16,33525,739,550,0,0,0
5,1,1,0,0x00000000,0,2,1044593851880,33.386,0.953,0.47,1,16,33386,953,470,0,0,0
5,1,1,0,0x00000000,0,2,1044599441860,33.419,0.792,0.429,1,16,33419,792,429,0,0,0
5,1,1,0,0x00000000,0,2,1044605039460,33.522,0.73,0.462,5,16,33522,730,462,0,0,0
5,1,1,0,0x00000000,0,2,1044610631740,33.287,0.899,0.439,1,16,33287,899,439,0,0,0
5,1,1,0,0x00000000,0,2,1044611031120,33.447,0.69,0.512,6,16,33447,690,512,0,0,0
5,1,1,0,0x00000000,0,2,1044622615420,33.414,0.646,0.449,4,16,33414,646,449,0,0,0
5,1,1,0,0x00000000,0,2,1044634196820,33.33,0.655,0.332,2,16,33330,655,332,0,0,0
5,1,1,0,0x00000000,0,2,1044640188320,33.306,0.556,0.48,6,16,33306,556,480,0,0,0
5,1,1,0,0x00000000,0,2,1044645779480,33.31,0.505,0.543,3,16,33310,505,543,0,0,0
