Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1044651371140,33.222,0.5,0.353,2,16,33222,500,353,0,0,0
5,1,1,0,0x00000000,0,2,1044657361620,33.287,0.516,0.478,4,16,33287,516,478,0,0,0
5,1,1,0,0x00000000,0,2,1044668948540,33.15,0.431,0.338,3,16,33150,431,338,0,0,0
5,1,1,0,0x00000000,0,2,1044680532560,33.217,0.449,0.288,1,16,33217,449,288,0,0,0
5,1,1,0,0x00000000,0,2,1044692112560,33.08,0.277,0.738,1,16,33080,277,738,0,0,0
5,1,1,0,0x00000000,0,2,1044640188320,33.306,0.556,0.48,6,16,33306,556,480,0,0,0
5,1,1,0,0x00000000,0,2,1044698102140,33.046,0.303,0.396,5,16,33046,303,396,0,0,0
5,1,1,0,0x00000000,0,2,1044709683700,32.901,0.432,0.456,1,16,32901,432,456,0,0,0
5,1,1,0,0x00000000,0,2,1044709683700,32.949,0.276,0.499,20,16,32949,276,499,0,0,0
5,1,1,0,0x00000000,0,2,1044732844080,32.824,0.198,0.498,10,16,32824,198,498,0,0,0
5,1,1,0,0x00000000,0,2,1044738832300,32.925,0.2,0.564,1,16,32925,200,564,0,0,0
5,1,1,0,0x00000000,0,2,1044738832300,32.741,0.354,0.393,1,16,32741,354,393,0,0,0
5,1,1,0,0x00000000,0,2,1044744423820,32.82,0.121,0.352,2,16,32820,121,352,0,0,0
