Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1046868602060,20.748,-0.661,-3.116,1,16,20748,-661,-3116,0,0,0
5,1,1,0,0x00000000,0,2,1046868602060,20.72,-0.717,-3.25,8,16,20720,-717,-3250,0,0,0
5,1,1,0,0x00000000,0,2,1046868602060,20.753,-0.828,-3.216,21,16,20753,-828,-3216,0,0,0
5,1,1,0,0x00000000,0,2,1046868602060,20.794,-0.893,-3.358,6,16,20794,-893,-3358,0,0,0
5,1,1,0,0x00000000,0,2,1046902136400,20.521,-1.041,-3.168,12,16,20521,-1041,-3168,0,0,0
5,1,1,0,0x00000000,0,2,1046902136400,20.517,-1.015,-3.242,8,16,20517,-1015,-3242,0,0,0
5,1,1,0,0x00000000,0,2,1046902136400,20.505,-1.005,-3.094,1,16,20505,-1005,-3094,0,0,0
5,1,1,0,0x00000000,0,2,1046902136400,20.589,-0.988,-3.33,4,16,20589,-988,-3330,0,0,0
5,1,1,0,0x00000000,0,2,1046902136400,20.555,-0.974,-3.175,14,16,20555,-974,-3175,0,0,0
5,1,1,0,0x00000000,0,2,1046902136400,20.607,-0.952,-3.405,4,16,20607,-952,-3405,0,0,0
5,1,1,0,0x00000000,0,2,1046902136400,20.546,-0.933,-3.247,17,16,20546,-933,-3247,0,0,0
5,1,1,0,0x00000000,0,2,1046902136400,20.55,-0.887,-3.32,13,16,20550,-887,-3320,0,0,0
5,1,1,0,0x00000000,0,2,1046902536500,20.433,-0.86,-3.152,1,16,20433,-860,-3152,0,0,0
5,1,1,0,0x00000000,0,2,1046902536500,20.573,-0.837,-3.395,3,16,20573,-837,-3395,0,0,0
5,1,1,0,0x00000000,0,2,1046902536500,20.584,-0.811,-3.248,11,16,20584,-811,-3248,0,0,0
