Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1082806489520,13.784,1.543,0.179,28,16,13784,1543,179,0,0,0
5,1,1,0,0x00000000,0,2,1082806889400,13.745,1.637,0.183,12,16,13745,1637,183,0,0,0
5,1,1,0,0x00000000,0,2,1082817267760,13.826,1.665,0.184,2,16,13826,1665,184,0,0,0
5,1,1,0,0x00000000,0,2,1082817267760,13.79,1.572,0.143,22,16,13790,1572,143,0,0,0
5,1,1,0,0x00000000,0,2,1082817667460,13.795,1.483,0.104,1,16,13795,1483,104,0,0,0
5,1,1,0,0x00000000,0,2,1082829648140,13.877,1.391,0.14,16,16,13877,1391,140,0,0,0
5,1,1,0,0x00000000,0,2,1082830047040,13.92,1.491,0.115,12,16,13920,1491,115,0,0,0
5,1,1,0,0x00000000,0,2,1082830047040,13.872,1.58,0.089,1,16,13872,1580,89,0,0,0
5,1,1,0,0x00000000,0,2,1082830047040,13.808,1.665,0.061,10,16,13808,1665,61,0,0,0
5,1,1,0,0x00000000,0,2,1082830047040,13.948,1.695,0.279,0,16,13948,1695,279,0,0,0
5,1,1,0,0x00000000,0,2,1082840429820,14.001,1.815,0.279,0,16,14001,1815,279,0,0,0
5,1,1,0,0x00000000,0,2,1082840828560,13.849,1.707,0.047,10,16,13849,1707,47,0,0,0
5,1,1,0,0x00000000,0,2,1082840828560,13.878,1.613,0.038,3,16,13878,1613,38,0,0,0
5,1,1,0,0x00000000,0,2,1082840828560,13.979,1.526,0.03,1,16,13979,1526,30,0,0,0
5,1,1,0,0x00000000,0,2,1082840828560,14.013,1.431,0.024,18,16,14013,1431,24,0,0,0
5,1,1,0,0x00000000,0,2,1082863994260,14.262,1.49,-0.043,3,16,14262,1490,-43,0,0,0
