Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1082905122520,14.332,1.403,0.174,20,16,14332,1403,174,0,0,0
5,1,1,0,0x00000000,0,2,1082905122520,14.323,1.502,0.196,22,16,14323,1502,196,0,0,0
5,1,1,0,0x00000000,0,2,1082905521640,14.313,1.601,0.217,16,16,14313,1601,217,0,0,0
5,1,1,0,0x00000000,0,2,1082905521640,14.357,1.707,0.237,23,16,14357,1707,237,0,0,0
5,1,1,0,0x00000000,0,2,1082915909060,14.346,1.709,0.274,16,16,14346,1709,274,0,0,0
5,1,1,0,0x00000000,0,2,1082915909060,14.348,1.625,0.217,16,16,14348,1625,217,0,0,0
5,1,1,0,0x00000000,0,2,1082915909060,14.324,1.538,0.161,5,16,14324,1538,161,0,0,0
5,1,1,0,0x00000000,0,2,1082928288260,14.343,1.467,0.366,0,16,14343,1467,366,0,0,0
5,1,1,0,0x00000000,0,2,1082928687620,14.386,1.559,0.131,14,16,14386,1559,131,0,0,0
5,1,1,0,0x00000000,0,2,1082928687620,14.335,1.655,0.118,12,16,14335,1655,118,0,0,0
5,1,1,0,0x00000000,0,2,1082939469700,14.397,1.661,0.07,1,16,14397,1661,70,0,0,0
5,1,1,0,0x00000000,0,2,1082939469700,14.437,1.653,0.296,5,16,14437,1653,296,0,0,0
5,1,1,0,0x00000000,0,2,1082939469700,14.406,1.563,0.047,0,16,14406,1563,47,0,0,0
5,1,1,0,0x00000000,0,2,1082939469700,14.465,1.557,0.273,0,16,14465,1557,273,0,0,0
5,1,1,0,0x00000000,0,2,1082939469700,14.439,1.454,0.25,24,16,14439,1454,250,0,0,0
5,1,1,0,0x00000000,0,2,1082939469700,14.384,1.349,0.229,3,16,14384,1349,229,0,0,0
5,1,1,0,0x00000000,0,2,1082951848660,14.418,1.332,0.147,0,16,14418,1332,147,0,0,0
5,1,1,0,0x00000000,0,2,1082951848660,14.402,1.514,0.063,0,16,14402,1514,63,0,0,0
5,1,1,0,0x00000000,0,2,1082962624280,14.56,1.632,0.195,18,16,14560,1632,195,0,0,0
5,1,1,0,0x00000000,0,2,1082962624280,14.61,1.533,0.206,10,16,14610,1533,206,0,0,0
5,1,1,0,0x00000000,0,2,1082962624280,14.618,1.431,0.218,1,16,14618,1431,218,0,0,0
