Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1083299693100,16.177,0.941,0.756,36,16,16177,941,756,0,0,0
5,1,1,0,0x00000000,0,2,1083310872800,16.25,0.829,0.741,6,16,16250,829,741,0,0,0
5,1,1,0,0x00000000,0,2,1083322852000,16.432,0.736,0.729,9,16,16432,736,729,0,0,0
5,1,1,0,0x00000000,0,2,1083322852000,16.423,1.006,0.657,31,16,16423,1006,657,0,0,0
5,1,1,0,0x00000000,0,2,1083322852000,16.533,1.112,0.724,3,16,16533,1112,724,0,0,0
5,1,1,0,0x00000000,0,2,1083322852000,16.695,1.224,0.793,0,16,16695,1224,793,0,0,0
5,1,1,0,0x00000000,0,2,1083334033900,16.517,1.057,0.734,5,16,16517,1057,734,0,0,0
5,1,1,0,0x00000000,0,2,1083334033900,16.441,0.97,0.65,15,16,16441,970,650,0,0,0
5,1,1,0,0x00000000,0,2,1083334033900,16.534,0.789,0.746,2,16,16534,789,746,0,0,0
5,1,1,0,0x00000000,0,2,1083346015060,16.691,0.71,0.663,0,16,16691,710,663,0,0,0
5,1,1,0,0x00000000,0,2,1083346015060,16.61,0.818,0.694,19,16,16610,818,694,0,0,0
5,1,1,0,0x00000000,0,2,1083346015060,16.524,0.925,0.724,18,16,16524,925,724,0,0,0
5,1,1,0,0x00000000,0,2,1083357193360,16.701,1.06,0.766,0,16,16701,1060,766,0,0,0
5,1,1,0,0x00000000,0,2,1083357193360,16.557,0.942,0.712,19,16,16557,942,712,0,0,0
5,1,1,0,0x00000000,0,2,1083357193360,16.722,0.842,0.675,5,16,16722,842,675,0,0,0
5,1,1,0,0x00000000,0,2,1083369170160,16.598,0.985,0.668,13,16,16598,985,668,0,0,0
5,1,1,0,0x00000000,0,2,1083380350580,16.619,0.989,0.647,5,16,16619,989,647,0,0,0
