Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1083717429360,18.139,0.402,1.726,0,16,18139,402,1726,0,0,0
5,1,1,0,0x00000000,0,2,1083717429360,18.093,0.485,1.653,3,16,18093,485,1653,0,0,0
5,1,1,0,0x00000000,0,2,1083717429360,17.99,0.571,1.575,11,16,17990,571,1575,0,0,0
5,1,1,0,0x00000000,0,2,1083717429360,17.967,0.625,1.687,6,16,17967,625,1687,0,0,0
5,1,1,0,0x00000000,0,2,1083717429360,17.912,0.661,1.497,5,16,17912,661,1497,0,0,0
5,1,1,0,0x00000000,0,2,1083717828980,17.915,0.718,1.61,13,16,17915,718,1610,0,0,0
5,1,1,0,0x00000000,0,2,1083728213280,17.956,0.54,1.713,1,16,17956,540,1713,0,0,0
5,1,1,0,0x00000000,0,2,1083728213280,18.018,0.533,1.591,8,16,18018,533,1591,0,0,0
5,1,1,0,0x00000000,0,2,1083728213280,18,0.498,1.606,16,16,18000,498,1606,0,0,0
5,1,1,0,0x00000000,0,2,1083728613560,18.024,0.457,1.624,6,16,18024,457,1624,0,0,0
5,1,1,0,0x00000000,0,2,1083728613560,17.995,0.408,1.64,0,16,17995,408,1640,0,0,0
5,1,1,0,0x00000000,0,2,1083728613560,18.008,0.352,1.658,0,16,18008,352,1658,0,0,0
5,1,1,0,0x00000000,0,2,1083740598480,18.022,0.605,1.563,5,16,18022,605,1563,0,0,0
5,1,1,0,0x00000000,0,2,1083740598480,17.989,0.686,1.659,18,16,17989,686,1659,0,0,0
5,1,1,0,0x00000000,0,2,1083751784580,18.047,0.69,1.692,14,16,18047,690,1692,0,0,0
5,1,1,0,0x00000000,0,2,1083751784580,18.049,0.624,1.582,8,16,18049,624,1582,0,0,0
