Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1082266922780,11.068,0.946,-0.141,1,16,11068,946,-141,0,0,0
5,1,1,0,0x00000000,0,2,1082266922780,11.056,1.024,-0.14,3,16,11056,1024,-140,0,0,0
5,1,1,0,0x00000000,0,2,1082266922780,11.017,1.099,-0.139,25,16,11017,1099,-139,0,0,0
5,1,1,0,0x00000000,0,2,1082266922780,11.047,1.171,-0.314,34,16,11047,1171,-314,0,0,0
5,1,1,0,0x00000000,0,2,1082266922780,11.082,1.184,-0.141,18,16,11082,1184,-141,0,0,0
5,1,1,0,0x00000000,0,2,1082277702160,11.071,1.272,-0.006,12,16,11071,1272,-6,0,0,0
5,1,1,0,0x00000000,0,2,1082277702160,11.075,1.209,-0.203,32,16,11075,1209,-203,0,0,0
5,1,1,0,0x00000000,0,2,1082278101580,11.183,1.071,-0.252,6,16,11183,1071,-252,0,0,0
5,1,1,0,0x00000000,0,2,1082278101580,11.175,0.995,-0.273,15,16,11175,995,-273,0,0,0
5,1,1,0,0x00000000,0,2,1082290083580,11.334,0.967,-0.296,17,16,11334,967,-296,0,0,0
5,1,1,0,0x00000000,0,2,1082290083580,11.3,1.04,-0.32,10,16,11300,1040,-320,0,0,0
5,1,1,0,0x00000000,0,2,1082290083580,11.225,1.108,-0.344,0,16,11225,1108,-344,0,0,0
5,1,1,0,0x00000000,0,2,1082290083580,11.092,1.169,-0.367,10,16,11092,1169,-367,0,0,0
5,1,1,0,0x00000000,0,2,1082290482320,11.167,1.259,-0.224,4,16,11167,1259,-224,0,0,0
5,1,1,0,0x00000000,0,2,1082290482320,11.154,1.341,-0.079,9,16,11154,1341,-79,0,0,0
