Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1083816104300,18.476,0.24,1.687,5,16,18476,240,1687,0,0,0
5,1,1,0,0x00000000,0,2,1083816104300,18.431,0.273,1.809,2,16,18431,273,1809,0,0,0
5,1,1,0,0x00000000,0,2,1083816104300,18.314,0.291,1.611,0,16,18314,291,1611,0,0,0
5,1,1,0,0x00000000,0,2,1083816104300,18.3,0.327,1.734,18,16,18300,327,1734,0,0,0
5,1,1,0,0x00000000,0,2,1083816104300,18.258,0.365,1.854,10,16,18258,365,1854,0,0,0
5,1,1,0,0x00000000,0,2,1083816104300,18.214,0.387,1.665,1,16,18214,387,1665,0,0,0
5,1,1,0,0x00000000,0,2,1083816104300,18.207,0.429,1.787,42,16,18207,429,1787,0,0,0
5,1,1,0,0x00000000,0,2,1083816502500,18.24,0.473,1.911,0,16,18240,473,1911,0,0,0
5,1,1,0,0x00000000,0,2,1083816502500,18.198,0.497,1.721,22,16,18198,497,1721,0,0,0
5,1,1,0,0x00000000,0,2,1083816502500,18.225,0.545,1.845,0,16,18225,545,1845,0,0,0
