Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3170715606900,26.175,-1.687,0.284,2,16,26175,-1687,284,0,0,0
5,1,1,0,0x00000000,0,2,3170726789580,26.087,-1.886,0.315,6,16,26087,-1886,315,0,0,0
5,1,1,0,0x00000000,0,2,3170726789580,26.07,-1.728,0.224,66,16,26070,-1728,224,0,0,0
5,1,1,0,0x00000000,0,2,3170738772420,26.079,-1.758,0.084,24,16,26079,-1758,84,0,0,0
5,1,1,0,0x00000000,0,2,3170738772420,26.046,-1.938,0.101,9,16,26046,-1938,101,0,0,0
5,1,1,0,0x00000000,0,2,3170749950060,26.194,-1.869,0.009,3,16,26194,-1869,9,0,0,0
5,1,1,0,0x00000000,0,2,3170749950060,26.083,-1.647,0.383,0,16,26083,-1647,383,0,0,0
5,1,1,0,0x00000000,0,2,3170761930280,26.262,-1.674,0.342,7,16,26262,-1674,342,0,0,0
5,1,1,0,0x00000000,0,2,3170761930280,26.147,-1.848,0.299,22,16,26147,-1848,299,0,0,0
5,1,1,0,0x00000000,0,2,3170773113740,26.152,-1.91,0.204,66,16,26152,-1910,204,0,0,0
5,1,1,0,0x00000000,0,2,3170773113740,26.169,-1.73,0.232,64,16,26169,-1730,232,0,0,0
