Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3171081039860,26.539,-1.745,0.142,1,16,26539,-1745,142,0,0,0
5,1,1,0,0x00000000,0,2,3171092222140,26.484,-1.895,0.457,15,16,26484,-1895,457,0,0,0
5,1,1,0,0x00000000,0,2,3171092222140,26.449,-1.708,0.462,24,16,26449,-1708,462,0,0,0
5,1,1,0,0x00000000,0,2,3171104201300,26.642,-1.566,0.436,1,16,26642,-1566,436,0,0,0
5,1,1,0,0x00000000,0,2,3171104201300,26.481,-1.726,0.355,71,16,26481,-1726,355,0,0,0
5,1,1,0,0x00000000,0,2,3171104201300,26.412,-1.891,0.274,3,16,26412,-1891,274,0,0,0
5,1,1,0,0x00000000,0,2,3171115383540,26.466,-1.855,0.226,14,16,26466,-1855,226,0,0,0
5,1,1,0,0x00000000,0,2,3171115383540,26.583,-1.688,0.291,36,16,26583,-1688,291,0,0,0
5,1,1,0,0x00000000,0,2,3171144533320,26.478,-1.646,0.498,21,16,26478,-1646,498,0,0,0
5,1,1,0,0x00000000,0,2,3171156515880,26.444,-1.694,0.177,1,16,26444,-1694,177,0,0,0
5,1,1,0,0x00000000,0,2,3171156515880,26.502,-1.872,0.246,1,16,26502,-1872,246,0,0,0
5,1,1,0,0x00000000,0,2,3171167697740,26.544,-1.819,0.559,8,16,26544,-1819,559,0,0,0
5,1,1,0,0x00000000,0,2,3171167697740,26.597,-1.654,0.477,31,16,26597,-1654,477,0,0,0
5,1,1,0,0x00000000,0,2,3171179678180,26.526,-1.765,0.411,87,16,26526,-1765,411,0,0,0
