Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3171794714020,26.883,-1.807,0.816,47,16,26883,-1807,816,0,0,0
5,1,1,0,0x00000000,0,2,3171794714020,26.853,-1.961,0.921,12,16,26853,-1961,921,0,0,0
5,1,1,0,0x00000000,0,2,3171805894560,26.791,-2.013,0.967,9,16,26791,-2013,967,0,0,0
5,1,1,0,0x00000000,0,2,3171805894560,26.865,-1.88,0.841,95,16,26865,-1880,841,0,0,0
5,1,1,0,0x00000000,0,2,3171805894560,26.945,-1.745,0.716,2,16,26945,-1745,716,0,0,0
5,1,1,0,0x00000000,0,2,3171817871780,26.809,-1.681,0.851,0,16,26809,-1681,851,0,0,0
5,1,1,0,0x00000000,0,2,3171817871780,26.877,-1.866,0.909,23,16,26877,-1866,909,0,0,0
5,1,1,0,0x00000000,0,2,3171817871780,26.839,-2.047,0.962,3,16,26839,-2047,962,0,0,0
5,1,1,0,0x00000000,0,2,3171829056040,26.869,-2.012,0.872,27,16,26869,-2012,872,0,0,0
5,1,1,0,0x00000000,0,2,3171829056040,26.867,-1.836,0.802,71,16,26867,-1836,802,0,0,0
5,1,1,0,0x00000000,0,2,3171841032220,26.884,-1.859,0.689,6,16,26884,-1859,689,0,0,0
5,1,1,0,0x00000000,0,2,3171852213040,26.807,-1.851,1.014,0,16,26807,-1851,1014,0,0,0
