Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3170495174420,25.627,-1.882,0.026,63,16,25627,-1882,26,0,0,0
5,1,1,0,0x00000000,0,2,3170495174420,25.659,-2.049,0.1,9,16,25659,-2049,100,0,0,0
5,1,1,0,0x00000000,0,2,3170505952220,25.63,-2.074,0.11,14,16,25630,-2074,110,0,0,0
5,1,1,0,0x00000000,0,2,3170505952220,25.678,-1.925,0.013,70,16,25678,-1925,13,0,0,0
5,1,1,0,0x00000000,0,2,3170518328920,25.84,-1.795,0.133,10,16,25840,-1795,133,0,0,0
5,1,1,0,0x00000000,0,2,3170518328920,25.757,-1.97,0.154,1,16,25757,-1970,154,0,0,0
5,1,1,0,0x00000000,0,2,3170529510400,25.805,-2.102,0.11,1,16,25805,-2102,110,0,0,0
5,1,1,0,0x00000000,0,2,3170529510400,25.745,-1.921,0.071,80,16,25745,-1921,71,0,0,0
5,1,1,0,0x00000000,0,2,3170541494360,25.807,-1.906,-0.082,20,16,25807,-1906,-82,0,0,0
5,1,1,0,0x00000000,0,2,3170564655060,25.891,-1.781,0.073,37,16,25891,-1781,73,0,0,0
5,1,1,0,0x00000000,0,2,3170564655060,25.905,-1.937,-0.024,67,16,25905,-1937,-24,0,0,0
5,1,1,0,0x00000000,0,2,3170575834560,25.859,-1.885,-0.031,19,16,25859,-1885,-31,0,0,0
