Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3170616959740,25.896,-1.878,0.044,74,16,25896,-1878,44,0,0,0
5,1,1,0,0x00000000,0,2,3170616959740,25.841,-2.049,0.091,2,16,25841,-2049,91,0,0,0
5,1,1,0,0x00000000,0,2,3170628143200,25.954,-1.889,-0.026,0,16,25954,-1889,-26,0,0,0
5,1,1,0,0x00000000,0,2,3170640125760,25.983,-1.75,0.228,5,16,25983,-1750,228,0,0,0
5,1,1,0,0x00000000,0,2,3170640125760,25.953,-1.932,0.218,4,16,25953,-1932,218,0,0,0
5,1,1,0,0x00000000,0,2,3170651303100,25.969,-1.884,0.136,74,16,25969,-1884,136,0,0,0
5,1,1,0,0x00000000,0,2,3170651303100,26.039,-1.705,0.133,2,16,26039,-1705,133,0,0,0
5,1,1,0,0x00000000,0,2,3170663287560,26.099,-1.745,0.029,35,16,26099,-1745,29,0,0,0
5,1,1,0,0x00000000,0,2,3170663287560,26.01,-1.909,-0.039,2,16,26010,-1909,-39,0,0,0
5,1,1,0,0x00000000,0,2,3170674470540,26.055,-1.993,0.279,1,16,26055,-1993,279,0,0,0
