Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3170285502460,25.208,-1.951,0.13,7,16,25208,-1951,130,0,0,0
5,1,1,0,0x00000000,0,2,3170297879480,25.255,-1.961,-0.189,16,16,25255,-1961,-189,0,0,0
5,1,1,0,0x00000000,0,2,3170297879480,25.208,-2.133,-0.166,2,16,25208,-2133,-166,0,0,0
5,1,1,0,0x00000000,0,2,3170309062780,25.149,-1.96,0.143,14,16,25149,-1960,143,0,0,0
5,1,1,0,0x00000000,0,2,3170321048900,25.268,-1.971,-0.049,70,16,25268,-1971,-49,0,0,0
5,1,1,0,0x00000000,0,2,3170321048900,25.266,-2.144,-0.084,17,16,25266,-2144,-84,0,0,0
5,1,1,0,0x00000000,0,2,3170332232260,25.322,-2.026,-0.121,16,16,25322,-2026,-121,0,0,0
5,1,1,0,0x00000000,0,2,3170344210760,25.439,-1.882,0.052,39,16,25439,-1882,52,0,0,0
5,1,1,0,0x00000000,0,2,3170344210760,25.308,-2.024,-0.039,81,16,25308,-2024,-39,0,0,0
5,1,1,0,0x00000000,0,2,3170355393580,25.354,-2.065,-0.069,19,16,25354,-2065,-69,0,0,0
5,1,1,0,0x00000000,0,2,3170355393580,25.458,-1.91,0,19,16,25458,-1910,0,0,0,0
