Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3179929210700,39.005,-1.928,-0.184,2,16,39005,-1928,-184,0,0,0
5,1,1,0,0x00000000,0,2,3179929210700,38.882,-2.193,-0.18,12,16,38882,-2193,-180,0,0,0
5,1,1,0,0x00000000,0,2,3179952378920,38.935,-2.034,-0.261,3,16,38935,-2034,-261,0,0,0
5,1,1,0,0x00000000,0,2,3179963564640,38.92,-2.246,0.124,9,16,38920,-2246,124,0,0,0
5,1,1,0,0x00000000,0,2,3179963564640,38.922,-1.986,0.202,1,16,38922,-1986,202,0,0,0
5,1,1,0,0x00000000,0,2,3179975944320,38.984,-2.103,0.026,58,16,38984,-2103,26,0,0,0
5,1,1,0,0x00000000,0,2,3179986728420,38.917,-2.241,-0.201,1,16,38917,-2241,-201,0,0,0
5,1,1,0,0x00000000,0,2,3179986728420,39.05,-2.024,-0.049,17,16,39050,-2024,-49,0,0,0
5,1,1,0,0x00000000,0,2,3180004700940,39.001,-2.214,-0.227,9,16,39001,-2214,-227,0,0,0
5,1,1,0,0x00000000,0,2,3180015885780,39.108,-1.965,0.097,9,16,39108,-1965,97,0,0,0
5,1,1,0,0x00000000,0,2,3180027863760,38.912,-2.116,0.157,1,16,38912,-2116,157,0,0,0
