Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3178838181140,37.739,-1.98,-0.067,50,16,37739,-1980,-67,0,0,0
5,1,1,0,0x00000000,0,2,3178838181140,37.815,-1.722,-0.108,1,16,37815,-1722,-108,0,0,0
5,1,1,0,0x00000000,0,2,3178850164600,37.66,-1.771,0.057,2,16,37660,-1771,57,0,0,0
5,1,1,0,0x00000000,0,2,3178850164600,37.684,-2.032,0.009,5,16,37684,-2032,9,0,0,0
5,1,1,0,0x00000000,0,2,3178861345600,37.803,-1.839,-0.114,51,16,37803,-1839,-114,0,0,0
5,1,1,0,0x00000000,0,2,3178873325180,37.776,-1.921,-0.101,47,16,37776,-1921,-101,0,0,0
5,1,1,0,0x00000000,0,2,3178884499100,37.846,-1.822,-0.209,34,16,37846,-1822,-209,0,0,0
5,1,1,0,0x00000000,0,2,3178902470200,37.789,-1.812,-0.065,31,16,37789,-1812,-65,0,0,0
5,1,1,0,0x00000000,0,2,3178913649760,37.811,-1.999,-0.068,28,16,37811,-1999,-68,0,0,0
5,1,1,0,0x00000000,0,2,3178913649760,37.892,-1.792,-0.234,23,16,37892,-1792,-234,0,0,0
5,1,1,0,0x00000000,0,2,3178925633680,37.914,-1.804,-0.242,10,16,37914,-1804,-242,0,0,0
5,1,1,0,0x00000000,0,2,3178925633680,37.763,-2.047,-0.165,13,16,37763,-2047,-165,0,0,0
