Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1079563288080,27.138,-0.555,-2.922,9,16,27138,-555,-2922,0,0,0
5,1,1,0,0x00000000,0,2,1079563288080,27.046,-0.624,-3.091,7,16,27046,-624,-3091,0,0,0
5,1,1,0,0x00000000,0,2,1079563288080,27.096,-0.701,-2.874,25,16,27096,-701,-2874,0,0,0
5,1,1,0,0x00000000,0,2,1079563288080,27.025,-0.776,-3.043,22,16,27025,-776,-3043,0,0,0
5,1,1,0,0x00000000,0,2,1079563288080,27.188,-0.861,-2.838,8,16,27188,-861,-2838,0,0,0
5,1,1,0,0x00000000,0,2,1079574067700,27.022,-0.785,-3.007,38,16,27022,-785,-3007,0,0,0
5,1,1,0,0x00000000,0,2,1079574067700,27.156,-0.785,-2.832,22,16,27156,-785,-2832,0,0,0
5,1,1,0,0x00000000,0,2,1079574067700,27.013,-0.759,-3.096,7,16,27013,-759,-3096,0,0,0
5,1,1,0,0x00000000,0,2,1079574067700,27.055,-0.751,-2.909,48,16,27055,-751,-2909,0,0,0
5,1,1,0,0x00000000,0,2,1079574067700,27.05,-0.713,-2.998,42,16,27050,-713,-2998,0,0,0
5,1,1,0,0x00000000,0,2,1079574067700,27.075,-0.669,-3.089,10,16,27075,-669,-3089,0,0,0
5,1,1,0,0x00000000,0,2,1079574067700,27.168,-0.65,-2.909,5,16,27168,-650,-2909,0,0,0
5,1,1,0,0x00000000,0,2,1079574067700,27.105,-0.617,-3.181,1,16,27105,-617,-3181,0,0,0
5,1,1,0,0x00000000,0,2,1079574067700,27.155,-0.592,-2.993,13,16,27155,-592,-2993,0,0,0
