Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,1036059878880,12.83,-2.744,-4.104,4,16,12830,-2744,-4104,0,0,0
5,1,1,0,0x00000000,0,2,1036060277840,12.789,-2.817,-4.147,30,16,12789,-2817,-4147,0,0,0
5,1,1,0,0x00000000,0,2,1036060277840,12.733,-2.887,-4.185,3,16,12733,-2887,-4185,0,0,0
5,1,1,0,0x00000000,0,2,1036060277840,12.903,-2.907,-4.016,0,16,12903,-2907,-4016,0,0,0
5,1,1,0,0x00000000,0,2,1036060277840,12.677,-2.958,-4.222,0,16,12677,-2958,-4222,0,0,0
5,1,1,0,0x00000000,0,2,1036060277840,12.861,-2.982,-4.057,2,16,12861,-2982,-4057,0,0,0
5,1,1,0,0x00000000,0,2,1036060277840,12.674,-3.041,-4.274,1,16,12674,-3041,-4274,0,0,0
5,1,1,0,0x00000000,0,2,1036060277840,12.84,-3.06,-4.103,14,16,12840,-3060,-4103,0,0,0
5,1,1,0,0x00000000,0,2,1036060277840,12.858,-3.149,-4.161,0,16,12858,-3149,-4161,0,0,0
5,1,1,0,0x00000000,0,2,1036115394680,12.987,-2.658,-4.12,3,16,12987,-2658,-4120,0,0,0
5,1,1,0,0x00000000,0,2,1036115394680,12.967,-2.626,-4.101,1,16,12967,-2626,-4101,0,0,0
5,1,1,0,0x00000000,0,2,1036115394680,12.972,-2.587,-4.087,0,16,12972,-2587,-4087,0,0,0
