Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3160225534340,22.311,-2.444,0.794,2,16,22311,-2444,794,0,0,0
5,1,1,0,0x00000000,0,2,3160225534340,22.436,-2.579,0.47,7,16,22436,-2579,470,0,0,0
5,1,1,0,0x00000000,0,2,3160235916420,22.36,-2.765,0.734,7,16,22360,-2765,734,0,0,0
5,1,1,0,0x00000000,0,2,3160235916420,22.404,-2.635,0.654,67,16,22404,-2635,654,0,0,0
5,1,1,0,0x00000000,0,2,3160236315920,22.414,-2.499,0.575,12,16,22414,-2499,575,0,0,0
5,1,1,0,0x00000000,0,2,3160248698660,22.515,-2.424,0.664,32,16,22515,-2424,664,0,0,0
5,1,1,0,0x00000000,0,2,3160248698660,22.42,-2.574,0.654,86,16,22420,-2574,654,0,0,0
5,1,1,0,0x00000000,0,2,3160248698660,22.36,-2.725,0.643,3,16,22360,-2725,643,0,0,0
5,1,1,0,0x00000000,0,2,3160259481680,22.337,-2.721,0.754,9,16,22337,-2721,754,0,0,0
5,1,1,0,0x00000000,0,2,3160259481680,22.401,-2.573,0.727,66,16,22401,-2573,727,0,0,0
5,1,1,0,0x00000000,0,2,3160259481680,22.498,-2.429,0.703,35,16,22498,-2429,703,0,0,0
