Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3160764688620,22.382,-1.631,0.732,5,16,22382,-1631,732,0,0,0
5,1,1,0,0x00000000,0,2,3160764688620,22.271,-1.738,0.424,0,16,22271,-1738,424,0,0,0
5,1,1,0,0x00000000,0,2,3160775870380,22.326,-1.803,0.785,3,16,22326,-1803,785,0,0,0
5,1,1,0,0x00000000,0,2,3160775870380,22.285,-1.667,0.7,67,16,22285,-1667,700,0,0,0
5,1,1,0,0x00000000,0,2,3160787852480,22.163,-1.578,0.821,0,16,22163,-1578,821,0,0,0
5,1,1,0,0x00000000,0,2,3160787852480,22.344,-1.715,0.488,15,16,22344,-1715,488,0,0,0
5,1,1,0,0x00000000,0,2,3160799035800,22.289,-1.763,0.786,3,16,22289,-1763,786,0,0,0
5,1,1,0,0x00000000,0,2,3160799035800,22.246,-1.608,0.752,39,16,22246,-1608,752,0,0,0
5,1,1,0,0x00000000,0,2,3160811019760,22.422,-1.556,0.655,32,16,22422,-1556,655,0,0,0
5,1,1,0,0x00000000,0,2,3160811419040,22.313,-1.703,0.619,88,16,22313,-1703,619,0,0,0
5,1,1,0,0x00000000,0,2,3160822207100,22.313,-1.655,0.565,35,16,22313,-1655,565,0,0,0
5,1,1,0,0x00000000,0,2,3160822207100,22.508,-1.513,0.589,0,16,22508,-1513,589,0,0,0
