Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3160863341380,22.322,-1.526,0.645,81,16,22322,-1526,645,0,0,0
5,1,1,0,0x00000000,0,2,3160863341380,22.286,-1.655,0.728,13,16,22286,-1655,728,0,0,0
5,1,1,0,0x00000000,0,2,3160874522920,22.263,-1.685,0.754,12,16,22263,-1685,754,0,0,0
5,1,1,0,0x00000000,0,2,3160874522920,22.304,-1.57,0.651,91,16,22304,-1570,651,0,0,0
5,1,1,0,0x00000000,0,2,3160886508880,22.238,-1.479,0.699,53,16,22238,-1479,699,0,0,0
5,1,1,0,0x00000000,0,2,3160886508880,22.264,-1.632,0.742,6,16,22264,-1632,742,0,0,0
5,1,1,0,0x00000000,0,2,3160897687680,22.243,-1.776,0.726,3,16,22243,-1776,726,0,0,0
5,1,1,0,0x00000000,0,2,3160897687680,22.297,-1.636,0.672,87,16,22297,-1636,672,0,0,0
5,1,1,0,0x00000000,0,2,3160897687680,22.272,-1.487,0.616,78,16,22272,-1487,616,0,0,0
5,1,1,0,0x00000000,0,2,3160909669360,22.239,-1.462,0.541,53,16,22239,-1462,541,0,0,0
5,1,1,0,0x00000000,0,2,3160909669360,22.274,-1.623,0.534,47,16,22274,-1623,534,0,0,0
5,1,1,0,0x00000000,0,2,3160920850560,22.206,-1.451,0.809,1,16,22206,-1451,809,0,0,0
