Version,Slot ID,LiDAR Index,Rsvd,Error Code,Timestamp Type,Data Type,Timestamp,X,Y,Z,Reflectivity,Tag,Ori_x,Ori_y,Ori_z,Ori_radius,Ori_theta,Ori_phi
5,1,1,0,0x00000000,0,2,3160445602900,22.503,-2.075,0.621,9,16,22503,-2075,621,0,0,0
5,1,1,0,0x00000000,0,2,3160446002240,22.358,-2.211,0.659,81,16,22358,-2211,659,0,0,0
5,1,1,0,0x00000000,0,2,3160446002240,22.284,-2.357,0.698,11,16,22284,-2357,698,0,0,0
5,1,1,0,0x00000000,0,2,3160456786040,22.314,-2.308,0.741,15,16,22314,-2308,741,0,0,0
5,1,1,0,0x00000000,0,2,3160456786040,22.37,-2.174,0.672,71,16,22370,-2174,672,0,0,0
5,1,1,0,0x00000000,0,2,3160456786040,22.445,-2.039,0.605,0,16,22445,-2039,605,0,0,0
5,1,1,0,0x00000000,0,2,3160469166960,22.352,-2.125,0.607,57,16,22352,-2125,607,0,0,0
5,1,1,0,0x00000000,0,2,3160469166960,22.356,-2.283,0.599,24,16,22356,-2283,599,0,0,0
5,1,1,0,0x00000000,0,2,3160479948640,22.383,-2.245,0.608,43,16,22383,-2245,608,0,0,0
5,1,1,0,0x00000000,0,2,3160479948640,22.43,-2.093,0.59,36,16,22430,-2093,590,0,0,0
